"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6"
"petit";-31,861;-8,87;-11,122;0,059;-13,545;656,36
"ancien";21,043;-6,001;-23,73;-4,367;46,493;-5,894
"fille";-57,888;-26,462;-14,629;-8,07;29,242;715,056
"monde";0,733;-13,626;-11,052;-7,458;191,961;-8,836
"extraire";-26,672;33,493;-0,304;47,817;-5,984;-4,53
"nouveau";0,507;0,221;-0,074;6,497;-4,716;-3,57
"nombreux";-25,53;-21,825;-21,404;-5,59;-9,331;980,809
"vie";5,481;-1,422;5,057;-1,348;-7,685;-5,817
"terre";82,221;-6,777;-16,681;-4,721;-5,689;-4,307
"provoquer";-43,074;-18,688;-19,407;-6,631;-7,99;1114,194
"incident";-38,707;-18,211;-26,443;-6,462;-7,786;1143,399
"prendre";3,743;0,024;0,325;-2,495;-3,006;-2,276
"prétexte";-51,15;-17,027;-24,724;-6,042;-7,28;1223,05
"homme";25,34;-1,229;-0,706;-4,559;-5,493;-4,158
"présenter";-12,349;-0,345;60,754;-0,99;-5,201;-3,937
"humour";-37,316;-2,58;-12,295;-4,803;500,212;-4,381
"super";-22,156;-7,846;-15,369;-4,397;483,604;-4,011
"planète";1,384;-6,78;-16,345;-3,994;127,086;-3,643
"invité";-8,386;0,012;-1,512;129,214;-4,141;-3,134
"voir";-0,029;-1,095;23,167;-3,914;-4,716;-3,57
"tenter";11,117;-1,179;-0,822;-1,117;-1,346;-1,019
"sauver";-25,511;-6,164;-13,271;-4,478;473,923;-4,084
"tête";-33,22;-7,632;-10,432;-2,36;493,632;-3,937
"film";-4,532;18,214;-0,05;2,648;-3,382;-2,56
"venir";15,7;-0,668;-1,87;-0,017;-4,332;-3,279
"grand";-0,709;46,174;-3,408;-1,852;-4,524;-3,424
"premier";-3,991;0,985;11,984;0,044;-3,571;-2,703
"parler";-6,361;-0,445;51,647;-3,914;-4,716;-3,57
"phénomène";7,216;-2,546;1,316;-1,161;-3,571;-2,703
"passer";18,546;-0,325;-2,116;-1,431;-3,95;-2,99
"parent";-14,688;-2,255;-0,022;-3,436;153,744;-3,134
"année";-2,081;18,214;0,93;-2,807;-3,382;-2,56
"grave";-29,166;-10,806;-15,69;-3,834;562,245;-3,497
"péril";-31,785;-10,581;-15,364;-3,754;575,319;-3,424
"gasnier";-27,753;-6,906;-4,799;463,594;-3,95;-2,99
"bellver";-30,436;-10,132;-12,131;633,828;-4,332;-3,279
"ambre";-29,764;-9,908;-14,387;649,14;-4,236;-3,207
"étrange";23,189;-3,728;-1,264;-2,108;-2,54;-1,923
"reportage";-7,874;-1,084;52,017;-1,5;-4,045;-3,062
"découvrir";21,691;-0,193;-2,858;-3,12;-3,76;-2,846
"émission";-14,784;0,529;32,639;0,094;-3,382;-2,56
"côté";-7,371;-3,258;-2,116;-3,278;162,978;-2,99
"univers";-5,739;-9,239;-0,516;-3,278;162,978;-2,99
"rendre";34,109;-7,47;-2,78;-0,901;-3,194;-2,418
"image";-1,477;0,414;15,893;-2,885;-3,476;-2,631
"enfant";-0,256;-0,212;16,197;-2,651;-3,194;-2,418
"spécialiste";-2,128;-6,594;-4,981;184,608;-2,819;-2,134
"mazaurette";-23,761;-7,91;-11,485;518,228;-3,382;-2,56
"espace";15,601;-1,734;-5,501;0,518;-1,62;-1,226
"propre";-14,083;-2,721;-0,74;-3,042;178,58;-2,775
"livre";-3,647;0,835;0,01;25,266;-2,262;-1,713
"etienne";-25,087;-8,351;-12,126;547,15;-3,571;-2,703
"carbonnier";-25,087;-8,351;-12,126;547,15;-3,571;-2,703
"astronaute";57,66;-8,13;-11,806;-1,095;-3,476;-2,631
"aller";0,169;-0,408;1,484;1,822;-2,819;-2,134
"évoquer";-1,465;0,257;10,543;-0,54;-2,633;-1,993
"recherche";10,682;-3,318;-5,561;10,945;-2,355;-1,783
"quitter";-12,866;-2,374;-7,047;0,066;190,365;-2,631
"scientifique";17,235;-1,257;-0,88;-2,34;-2,819;-2,134
"preuve";34,289;-3,522;-5,865;-2,031;-2,447;-1,853
"humain";35,11;-1,558;-7,711;-2,495;-3,006;-2,276
"histoire";2,233;-0,974;0,329;0,566;-2,633;-1,993
"donner";0,04;-1,875;16,197;-2,651;-3,194;-2,418
"courir";-16,898;-0,282;-4,573;-2,729;203,47;-2,489
"plateau";-19,878;0,134;62,211;-2,729;-3,288;-2,489
"maïa";-22,44;-7,47;-10,847;489,402;-3,194;-2,418
"lointain";-3,263;-7,25;-10,528;-2,573;218,13;-2,347
"expliquer";0,001;-1,257;14,485;-2,34;-2,819;-2,134
"débat";-0,605;11,061;-0,113;-0,11;-1,803;-1,365
"dernier";1,344;-2,571;4,33;-0,008;-2,819;-2,134
"retrouver";16,236;-3,728;-0,047;-2,108;-2,54;-1,923
"posséder";-3,787;-4,559;-7,401;-2,417;178,315;-2,205
"origine";23,397;-7,031;-0,47;-2,495;-3,006;-0,611
"comprendre";6,176;-0,003;-1,487;-0,048;-1,62;-1,226
"terrien";-5,852;-7,031;-7,711;-2,495;226,132;-2,276
"robot";-0,003;2,338;0,016;-0,593;-0,714;-0,54
"naître";-18,571;-7,25;-0,128;-2,573;218,13;-2,347
"inviter";-10,475;11,256;-0,725;33,759;-2,726;-2,064
"frédéric";-16,62;0,652;2,721;50,53;-2,819;-2,134
"voler";-9,307;-6,813;-5,271;-2,417;234,636;-2,205
"vivre";-0,224;-4,559;28,6;-2,417;-2,913;-2,205
"président";-0,882;0,961;-0,822;16,673;-1,346;-1,019
"membre";0,229;3,039;-1,209;-0,295;-0,356;-0,269
"général";-0,065;-1,25;6,42;-0,444;-0,535;-0,405
"trouver";12,188;-1,51;-0,142;-1,878;-2,262;-1,713
"revenir";0,521;-2,206;2,146;2,239;-2,633;-1,993
"luc";-2,281;6,097;0,016;0,402;-0,714;-0,54
"citation";-2,018;31,444;-5,501;0,518;-1,62;-1,226
"cas";-3,932;-0,239;-0,101;67,06;-2,633;-1,993
"américain";8,184;0,65;-3,565;-0,377;-2,355;-1,783
"acteur";-13,309;-0,88;0,005;119,689;-1,894;-1,434
"témoin";0,924;-0,249;1,878;-1,193;-1,437;-1,088
"thierry";-9,46;-0,158;2,425;37,692;-1,346;-1,019
"sujet";-14,038;28,575;0,652;0,783;-2,447;-1,853
"question";6,018;3,448;-3,565;-1,954;-2,355;-1,783
"manquer";-16,62;-6,594;-1,875;-2,34;243,693;-2,134
"grandir";-19,155;-6,376;-1,664;-2,263;253,357;-2,064
"forme";8,184;-5,508;1,964;-1,954;-2,355;-1,783
"député";-3,128;13,927;-1,512;1,359;-0,445;-0,337
"claude";-2,643;-0,249;14,113;-0,009;-1,437;-1,088
"unir";0,234;0,795;-1,232;2,23;-0,984;-0,745
"raconter";-0,472;-2,028;22,73;-2,108;-2,54;-1,923
"porte";0,055;2,223;-1,494;1,827;-1,074;-0,813
"intervenir";-12,45;-6,159;-6,476;-2,185;263,691;-1,993
"figure";-10,475;-4,142;-9,259;-2,263;253,357;-2,064
"édition";-10,739;-0,355;-2,888;153,872;-1,528;-1,157
"visuel";-8,822;57,005;-4,264;0,002;-1,256;-0,95
"site";7,048;0,494;-3,843;0,013;-2,447;-1,853
"retour";-14,601;70,522;-7,057;4,075;-2,078;-1,573
"recevoir";-0,895;18,609;-0,332;-0,429;-2,447;-1,853
"danger";-15,326;-6,159;-4,407;-2,185;263,691;-1,993
"affaire";-1,189;12,363;0,109;-1,42;-1,711;-1,295
"théoricien";44,301;-5,724;-8,312;-2,031;-2,447;-1,853
"ciel";22,896;-4,216;-1,975;-1,496;-1,803;-1,365
"visiteur";40,952;-5,292;-7,684;-1,878;-2,262;-1,713
"témoignage";-2,746;-2,711;33,955;-1,725;-2,078;-1,573
"parole";-1,002;4,738;-0,738;3,353;-0,804;-0,609
"objet";23,374;-4,86;-1,344;-1,725;-2,078;-1,573
"femme";-0,008;-5,076;17,036;-0,277;-2,17;-1,643
"entraîner";-17,196;-3,522;-8,312;-2,031;286,668;-1,853
"créature";5,534;0,008;-1,232;-0,817;-0,984;-0,745
"connaître";0,997;0,835;0,338;-1,878;-2,262;-1,713
"sse";-16,546;-5,508;-7,998;-1,954;299,487;-1,783
"pté";-16,546;-5,508;-7,998;-1,954;299,487;-1,783
"partir";-3,866;33,98;-2,487;0,175;-1,986;-1,503
"mélenchon";-1,874;5,177;-0,906;3,302;-0,267;-0,202
"décontraction";-16,546;-5,508;-7,998;-1,954;299,487;-1,783
"culture";0,257;0,343;1,784;-1,725;-2,078;-1,573
"conquérant";-16,546;-5,508;-7,998;-1,954;299,487;-1,783
"aile";-16,546;-5,508;-7,998;-1,954;299,487;-1,783
"temps";8,407;-2,512;0,215;-1,648;-1,986;-1,503
"rencontre";0,257;-2,711;8,025;-0,231;-2,078;-1,573
"penser";5,039;-3,114;2,37;-1,878;-2,262;-1,713
"mettre";5,039;0,143;-0,732;-0,326;-2,262;-1,713
"jour";-0,627;0,001;8,025;-0,231;-2,078;-1,573
"identifier";21,087;-2,725;-3,956;-0,967;-1,165;-0,882
"découverte";3,259;0,343;-1,344;0,124;-2,078;-1,573
"devenir";-0,129;-1,185;11,102;-0,231;-2,078;-1,573
"voyage";-1,002;1,663;-0,004;3,353;-0,804;-0,609
"vaisseau";17,763;-1,002;-4,264;-1,042;-1,256;-0,95
"sy";-8,822;-0,083;-0,625;92,473;-1,256;-0,95
"pierre";1,277;1,604;-0,31;-0,187;-1,986;-1,503
"photo";0,77;-2,315;7,193;-1,572;-1,894;-1,434
"montrer";-7,524;-0,88;33,791;-0,147;-1,894;-1,434
"humanité";32,627;-4,216;-6,122;-1,496;-1,803;-1,365
"cnews";-5,017;27,989;-0,513;-0,593;-0,714;-0,54
"bernard";-2,417;-0,666;18,317;-0,892;-1,074;-0,813
"avocat";-0,304;0,173;1,627;-0,295;-0,356;-0,269
"affirmer";19,376;-2,711;-1,344;-1,725;-2,078;-1,573
"écrivain";-1,441;7,634;-0,056;0,156;-0,894;-0,677
"françois";-0,001;23,983;-4,058;-1,572;-1,894;-1,434
"famille";-6,926;-0,068;30,728;-1,496;-1,803;-1,365
"extrait";-13,309;18,608;-0,202;15,778;-1,894;-1,434
"entier";21,006;-3,362;-2,601;-1,193;-1,437;-1,088
"disciple";-14,601;-4,86;-7,057;-1,725;264,278;-1,573
"consacrer";-8,128;-4,645;57,818;-1,648;-1,986;-1,503
"équipe";0,022;15,393;-1,975;-1,496;-1,803;-1,365
"volant";22,896;-0,736;-6,122;-1,496;-1,803;-1,365
"semaine";-8,951;8,428;9,431;-1,42;-1,711;-1,295
"laisser";18,674;-4,216;-0,758;-1,496;-1,803;-1,365
"haut";-0,003;0,346;0,016;0,402;-0,714;-0,54
"fois";-0,019;-0,026;3,9;-0,077;-1,711;-1,295
"enquête";7,84;0,085;-2,318;-1,117;-1,346;-1,019
"déclaration";-4,593;4,706;-4,881;47,257;-1,437;-1,088
"anne";-9,581;-0,068;-0,758;107,637;-1,803;-1,365
"ami";4,26;0,056;-0,979;-0,742;-0,894;-0,677
"visite";14,087;-1,546;-2,888;-0,026;-1,528;-1,157
"réalité";8,249;-0,03;-1,764;-0,967;-1,165;-0,882
"rester";4,016;-1,002;0,234;-1,042;-1,256;-0,95
"professeur";-3,478;3,42;5,741;-1,042;-1,256;-0,95
"pari";-5,844;1,292;13,473;-1,042;-1,256;-0,95
"lci";-3,756;18,548;-0,142;-0,444;-0,535;-0,405
"information";-2,17;26,139;-0,822;-1,117;-1,346;-1,019
"ex";-0,287;-0,041;-0,311;14,291;-0,624;-0,473
"désert";5,948;0,162;-2,73;-0,667;-0,804;-0,609
"animal";0,548;0,489;0,381;-1,268;-1,528;-1,157
"agir";13,422;-1,925;-0,587;-1,42;-1,711;-1,295
"permettre";5,048;-0,355;0,001;-1,268;-1,528;-1,157
"partie";0,807;-2,937;5,741;-1,042;-1,256;-0,95
"maison";2,276;0,327;-0,431;-0,048;-1,62;-1,226
"contact";17,131;-1,925;-1,727;-1,42;-1,711;-1,295
"bruno";-3,128;1,838;0,802;1,359;-0,445;-0,337
"état";-0,032;5,177;-0,906;-0,221;-0,267;-0,202
"vidéo";-1,722;10,723;-2,038;4,71;-1,256;-0,95
"utiliser";1,544;-0,355;1,43;-1,268;-1,528;-1,157
"système";17,813;-2,302;-3,342;-0,817;-0,984;-0,745
"spatial";24,37;-3,149;-4,573;-1,117;-1,346;-1,019
"réputation";-1,203;10,379;-0,142;-0,444;-0,535;-0,405
"possible";26,016;-3,362;-4,881;-1,193;-1,437;-1,088
"médecin";-0,287;-0,041;4,574;-0,518;-0,624;-0,473
"mystérieux";11,871;-2,725;-0,445;-0,967;-1,165;-0,882
"giorgio";21,087;-2,725;-3,956;-0,967;-1,165;-0,882
"gens";-0,098;0,162;2,312;-0,667;-0,804;-0,609
"expérience";0,057;-1,546;8,603;-1,268;-1,528;-1,157
"décider";19,696;-1,734;-3,177;-1,344;-1,62;-1,226
"cours";1,327;-0,03;0,429;-0,967;-1,165;-0,882
"commentaire";-4,03;2,786;-0,822;26,125;-1,346;-1,019
"cacher";24,268;-3,788;-3,177;-1,344;-1,62;-1,226
"yves";-7,7;0,489;21,81;-1,268;-1,528;-1,157
"tsoukalos";21,087;-2,725;-3,956;-0,967;-1,165;-0,882
"troisième";-3,128;1,838;3,833;-0,369;-0,445;-0,337
"tomber";0,017;0,085;2,425;-1,117;-1,346;-1,019
"suite";-0,3;0,056;1,61;0,156;-0,894;-0,677
"sortir";-2,417;-0,002;12,903;-0,892;-1,074;-0,813
"seul";7,84;-3,149;0,106;-1,117;-1,346;-1,019
"sentir";0,807;-2,937;5,741;-1,042;-1,256;-0,95
"révéler";9,668;-1,002;-0,625;-1,042;-1,256;-0,95
"olivier";-0,098;0,162;2,312;-0,667;-0,804;-0,609
"jacques";-2,17;-0,158;16,168;-1,117;-1,346;-1,019
"incroyable";24,268;-3,788;-3,177;-1,344;-1,62;-1,226
"gouvernement";9,187;-0,249;-2,601;-0,009;-1,437;-1,088
"étude";2,977;-2,725;1,733;-0,967;-1,165;-0,882
"voix";-2,417;-0,666;12,903;0,041;-1,074;-0,813
"université";-0,61;0,346;3,264;-0,593;-0,714;-0,54
"présentation";-5,017;0,346;3,264;4,152;-0,714;-0,54
"frère";-6,459;9,281;4,723;-1,117;-1,346;-1,019
"corps";1,225;0,795;-0,154;-0,817;-0,984;-0,745
"commenter";-3,135;-0,355;12,335;0,651;-1,528;-1,157
"école";-0,61;0,346;0,933;0,402;-0,714;-0,54
"technologie";19,382;-3,149;-2,318;-1,117;-1,346;-1,019
"sembler";17,763;-2,937;-2,038;-1,042;-1,256;-0,95
"secret";17,763;-1,002;-4,264;-1,042;-1,256;-0,95
"père";-0,918;-0,002;8,435;-0,892;-1,074;-0,813
"persuader";5,134;0,085;-0,822;-1,117;-1,346;-1,019
"mars";16,531;-1,36;-4,881;-0,009;-1,437;-1,088
"lune";9,776;-0,235;-2,73;-0,667;-0,804;-0,609
"lopez";-1,874;14,5;-0,906;-0,221;-0,267;-0,202
"info";-6,915;24,073;-0,154;0,087;-0,984;-0,745
"exister";2,992;-2,302;-1,232;7,246;-0,984;-0,745
"continuer";-0,065;-1,25;2,444;0,909;-0,535;-0,405
"chercher";0,691;2,223;-0,286;-0,892;-1,074;-0,813
"blanc";0,12;3,42;-0,625;0,002;-1,256;-0,95
"arriver";5,284;-2,725;0;0,014;-1,165;-0,882
"apparition";2,039;-0,001;-0,142;-0,444;-0,535;-0,405
"époque";0,807;-2,937;5,741;-1,042;-1,256;-0,95
"soucoupe";5,284;0,321;-1,764;-0,967;-1,165;-0,882
"nes";-8,185;18,173;0,429;0,014;-1,165;-0,882
"mort";-0,322;-0,831;10,887;-0,967;-1,165;-0,882
"millier";8,249;-0,03;-1,764;-0,967;-1,165;-0,882
"marier";-2,417;0,521;8,435;-0,892;-1,074;-0,813
"lieu";5,534;-2,302;0,106;-0,817;-0,984;-0,745
"etats";0,011;1,165;-0,979;2,728;-0,894;-0,677
"déguiser";-3,756;29,07;-1,816;-0,444;-0,535;-0,405
"discussion";-0,065;-0,001;-0,142;6,62;-0,535;-0,405
"créer";-1,002;-0,235;9,653;-0,667;-0,804;-0,609
"construire";5,284;1,706;-3,956;-0,967;-1,165;-0,882
"commencer";1,434;-1,179;2,425;-1,117;-1,346;-1,019
"bande";-7,549;5,108;8,435;-0,892;-1,074;-0,813
"ville";13,41;-0,083;-4,264;-1,042;-1,256;-0,95
"travailler";-1,302;1,706;0;5,415;-1,165;-0,882
"théorie";14,544;-2,513;-1,494;-0,892;-1,074;-0,813
"star";-6,915;2,872;6,152;0,087;-0,984;-0,745
"réaliser";-0,043;6,563;-2,038;1,225;-1,256;-0,95
"rencontrer";4,097;-2,513;0,707;-0,892;-1,074;-0,813
"quotidien";-7,549;0,521;18,317;-0,892;-1,074;-0,813
"public";-4,027;0,008;15,338;-0,817;-0,984;-0,745
"présidentiel";-6,915;32,596;-3,342;2,23;-0,984;-0,745
"près_de";-0,098;0,162;2,312;-0,667;-0,804;-0,609
"plan";0,807;0,18;0,234;-1,042;-1,256;-0,95
"part";1,225;-0,51;1,09;-0,817;-0,984;-0,745
"nasa";1,225;-2,302;-3,342;25,898;-0,984;-0,745
"moment";0;0,321;1,733;-0,967;-1,165;-0,882
"italie";1,13;0,162;-0,738;0,257;-0,804;-0,609
"géant";16,181;-2,091;-3,036;-0,742;-0,894;-0,677
"groupe";-1,002;-1,88;15,212;-0,667;-0,804;-0,609
"dieu";16,181;-2,091;-3,036;-0,742;-0,894;-0,677
"actuel";1,047;-1,46;0,117;0,609;-0,624;-0,473
"élection";-7,549;14,427;-3,649;22,999;-1,074;-0,813
"âge";0,344;-1,25;2,444;-0,444;-0,535;-0,405
"travers";-0,322;-2,725;15,686;-0,967;-1,165;-0,882
"suggérer";16,15;-2,725;-1,764;-0,967;-1,165;-0,882
"richard";-5,648;-0,235;22,028;-0,667;-0,804;-0,609
"rappeler";6,868;-0,666;-0,286;-0,892;-1,074;-0,813
"portrait";-4,386;23,243;-0,311;-0,518;-0,624;-0,473
"omar";-8,185;-0,831;-0,445;101,02;-1,165;-0,882
"nouvelle";2,977;-2,725;1,733;-0,967;-1,165;-0,882
"média";-8,185;12,417;0;5,415;-1,165;-0,882
"long";2,977;-2,725;1,733;-0,967;-1,165;-0,882
"jouer";-2,417;2,223;4,913;-0,892;-1,074;-0,813
"humoriste";-5,234;-0,831;0,429;45,436;-1,165;-0,882
"heure";-1,916;32,596;-3,342;-0,817;-0,984;-0,745
"explorer";17,813;-2,302;-3,342;-0,817;-0,984;-0,745
"envoyer";11,871;-0,831;-1,764;-0,967;-1,165;-0,882
"entrer";1,991;1,165;-3,036;0,156;-0,894;-0,677
"coeur";-0,287;-0,041;4,574;-0,518;-0,624;-0,473
"antique";17,813;-2,302;-3,342;-0,817;-0,984;-0,745
"alain";-0,003;0,346;0,933;-0,593;-0,714;-0,54
"évolution";0,344;-0,001;0,352;-0,444;-0,535;-0,405
"écrire";-0,131;-0,002;4,913;-0,892;-1,074;-0,813
"véritable";14,544;-2,513;-1,494;-0,892;-1,074;-0,813
"visage";-0,019;-0,51;3,105;0,087;-0,984;-0,745
"vincent";-1,203;-0,001;-1,816;33,781;-0,535;-0,405
"toulouse";0,992;-1,041;0,802;-0,369;-0,445;-0,337
"théâtre";-1,916;2,872;3,105;-0,817;-0,984;-0,745
"science";0,059;-0,041;1,538;-0,518;-0,624;-0,473
"répondre";0,055;9,176;-3,649;0,041;-1,074;-0,813
"pyramide";8,058;-1,041;-1,512;-0,369;-0,445;-0,337
"philippe";-2,852;0,162;9,653;-0,667;-0,804;-0,609
"mois";-5,017;11,626;0,933;-0,593;-0,714;-0,54
"mauvais";3,676;0,028;-1,512;-0,369;-0,445;-0,337
"matin";-7,549;14,427;0,707;0,041;-1,074;-0,813
"magazine";-2,417;2,223;4,913;-0,892;-1,074;-0,813
"légende";19,449;-2,513;-3,649;-0,892;-1,074;-0,813
"ligne";5,534;-2,302;-0,154;0,087;-0,984;-0,745
"laure";7,381;-0,365;-0,979;-0,742;-0,894;-0,677
"internet";-6,281;37,579;-0,979;-0,742;-0,894;-0,677
"héros";0,459;2,338;-0,513;-0,593;-0,714;-0,54
"he";-6,281;7,634;4,087;-0,742;-0,894;-0,677
"guerre";4,097;-2,513;-1,494;6,248;-1,074;-0,813
"explication";8,851;-2,302;-1,232;0,087;-0,984;-0,745
"décrire";-0,098;-1,88;5,354;0,257;-0,804;-0,609
"débarquer";0,992;0,028;-1,512;1,359;-0,445;-0,337
"dossier";-0,3;1,165;1,61;-0,742;-0,894;-0,677
"différent";-0,019;0,008;3,105;-0,817;-0,984;-0,745
"damien";-7,549;9,176;4,913;-0,892;-1,074;-0,813
"courant";-6,915;-2,302;28,65;0,087;-0,984;-0,745
"conseil";-0,019;0,008;1,09;0,087;-0,984;-0,745
"chef";0,234;-0,51;3,105;-0,817;-0,984;-0,745
"bord";3,676;-1,041;-0,028;-0,369;-0,445;-0,337
"beau";-4,027;24,073;-0,154;-0,817;-0,984;-0,745
"archive";-6,281;1,165;7,698;0,156;-0,894;-0,677
"élément";7,381;-0,365;-0,979;-0,742;-0,894;-0,677
"zone";0,011;-0,365;-0,979;17,346;-0,894;-0,677
"victime";5,15;-1,25;-0,142;-0,444;-0,535;-0,405
"travail";-0,3;0,056;4,087;-0,742;-0,894;-0,677
"transformer";1,991;0,056;-0,056;-0,742;-0,894;-0,677
"the";-0,718;0,028;0,802;1,359;-0,445;-0,337
"structure";8,212;-1,67;-0,513;-0,593;-0,714;-0,54
"siècle";5,948;-1,88;-0,004;-0,667;-0,804;-0,609
"servir";14,551;-1,88;-2,73;-0,667;-0,804;-0,609
"représentant";1,017;0,552;-0,906;-0,221;-0,267;-0,202
"poser";7,381;-0,365;-0,979;-0,742;-0,894;-0,677
"observation";4,827;-0,624;-0,906;-0,221;-0,267;-0,202
"nuit";1,991;-2,091;1,61;-0,742;-0,894;-0,677
"notamment";-1,916;24,073;-1,232;-0,817;-0,984;-0,745
"mythe";8,212;-1,67;-0,513;-0,593;-0,714;-0,54
"mystère";8,212;-1,67;-0,513;-0,593;-0,714;-0,54
"mot";0,234;2,872;-0,154;-0,817;-0,984;-0,745
"mener";3,065;-0,235;-0,004;-0,667;-0,804;-0,609
"meilleur";-0,304;3,039;0,008;-0,295;-0,356;-0,269
"marine";-1,002;9,386;-2,73;3,353;-0,804;-0,609
"main";1,979;-0,124;-0,513;0,402;-0,714;-0,54
"leçon";-3,435;-0,365;-3,036;84,475;-0,894;-0,677
"justice";-4,386;33,943;-2,12;-0,518;-0,624;-0,473
"important";7,381;-2,091;-0,056;-0,742;-0,894;-0,677
"handicapé";-2,5;-0,832;13,325;-0,295;-0,356;-0,269
"garçon";2,992;-2,302;1,09;-0,817;-0,984;-0,745
"gagner";-3,756;-1,25;12,279;0,909;-0,535;-0,405
"force";9,776;-1,88;-2,73;0,257;-0,804;-0,609
"fils";-4,386;-1,46;15,493;0,609;-0,624;-0,473
"fantôme";5,948;-0,235;-0,738;-0,667;-0,804;-0,609
"face";-0,3;12,994;-0,979;-0,742;-0,894;-0,677
"extra_terrestre";8,851;-0,51;-1,232;-0,817;-0,984;-0,745
"expert";0,059;-1,46;4,574;-0,518;-0,624;-0,473
"effet";12,924;-1,67;-2,425;-0,593;-0,714;-0,54
"convaincre";0,575;-2,091;4,087;-0,742;-0,894;-0,677
"cnrs";16,181;-2,091;-3,036;-0,742;-0,894;-0,677
"chose";4,26;-2,091;0,266;-0,742;-0,894;-0,677
"chine";5,948;-0,235;-0,738;-0,667;-0,804;-0,609
"carrière";-3,435;-0,365;18,32;-0,742;-0,894;-0,677
"cabrol";-4,027;-2,302;-3,342;122,807;-0,984;-0,745
"base";9,776;-1,88;-0,738;-0,667;-0,804;-0,609
"avenir";4,564;-1,67;0,016;-0,593;-0,714;-0,54
"association";0,141;-1,88;5,354;-0,667;-0,804;-0,609
"apporter";8,851;-0,51;-1,232;-0,817;-0,984;-0,745
"annonce";-2,281;27,989;-2,425;-0,593;-0,714;-0,54
"aimer";-4,027;0,795;10,229;-0,817;-0,984;-0,745
"également";-0,61;-0,124;3,264;0,402;-0,714;-0,54
"xavier";0,141;0,162;-2,73;9,955;-0,804;-0,609
"vendre";3,065;-0,235;-0,004;-0,667;-0,804;-0,609
"trace";6,667;-0,041;-2,12;-0,518;-0,624;-0,473
"tourner";-1,002;1,663;0,529;0,257;-0,804;-0,609
"tirailleur";-6,281;-2,091;-0,979;109,152;-0,894;-0,677
"suivre";0,575;0,056;-0,979;2,728;-0,894;-0,677
"sud";-0,61;2,338;0,933;-0,593;-0,714;-0,54
"réseau";-1,729;23,243;-2,12;-0,518;-0,624;-0,473
"récit";5,948;-1,88;-0,004;-0,667;-0,804;-0,609
"rouge";-0,098;-0,235;5,354;-0,667;-0,804;-0,609
"revue";-2,281;11,626;0,016;-0,593;-0,714;-0,54
"rapport";0,141;0,162;-0,004;0,257;-0,804;-0,609
"préparer";-1,441;0,056;7,698;-0,742;-0,894;-0,677
"porter";-1,874;0,552;3,202;-0,221;-0,267;-0,202
"nucléaire";1,13;0,162;-0,004;-0,667;-0,804;-0,609
"nombre";0,459;-1,67;0,933;0,402;-0,714;-0,54
"nom";5,948;-1,88;-0,738;0,257;-0,804;-0,609
"mère";-0,003;2,338;0,016;-0,593;-0,714;-0,54
"moyen";0,141;-1,88;-2,73;33,676;-0,804;-0,609
"message";1,991;-2,091;1,61;-0,742;-0,894;-0,677
"loi";-2,281;27,989;-2,425;-0,593;-0,714;-0,54
"jerry";6,667;-0,041;-2,12;-0,518;-0,624;-0,473
"galley";-6,281;-2,091;33,476;-0,742;-0,894;-0,677
"fou";1,047;-0,041;0,117;-0,518;-0,624;-0,473
"façon";-1,441;27,967;-3,036;-0,742;-0,894;-0,677
"enlever";0,141;0,162;0,529;-0,667;-0,804;-0,609
"diffuser";-6,281;3,691;4,087;0,156;-0,894;-0,677
"davant";-2,852;-1,88;22,028;-0,667;-0,804;-0,609
"clair";-0,3;0,056;4,087;-0,742;-0,894;-0,677
"christian";-2,281;2,338;0,933;0,402;-0,714;-0,54
"chien";-0,718;13,927;-1,512;-0,369;-0,445;-0,337
"chercheur";0,011;-2,091;-0,979;29,392;-0,894;-0,677
"chaîne";-2,281;2,338;-0,513;11,843;-0,714;-0,54
"capable";7,381;-2,091;-0,056;-0,742;-0,894;-0,677
"bout";-0,61;-1,67;-0,513;39,048;-0,714;-0,54
"astrophysicien";9,677;-1,25;-1,816;-0,444;-0,535;-0,405
"appeler";0,141;4,738;-0,738;-0,667;-0,804;-0,609
"aider";0,006;0,028;0,802;-0,369;-0,445;-0,337
"agnès";-6,281;0,056;-0,056;44,595;-0,894;-0,677
"étranger";-0,287;14,564;-2,12;-0,518;-0,624;-0,473
"église";4,827;-0,624;-0,906;-0,221;-0,267;-0,202
"virtuel";0,229;-0,832;1,627;-0,295;-0,356;-0,269
"village";3,065;1,663;-2,73;-0,667;-0,804;-0,609
"thème";-0,287;-1,46;9,226;-0,518;-0,624;-0,473
"spectacle";-5,648;0,162;9,653;0,257;-0,804;-0,609
"signe";8,212;-1,67;-0,513;-0,593;-0,714;-0,54
"says";-5,017;6,097;-2,425;23,475;-0,714;-0,54
"république";-5,648;-0,235;-2,73;95,551;-0,804;-0,609
"roswell";4,564;0,346;-2,425;-0,593;-0,714;-0,54
"relation";0,459;0,346;0,016;-0,593;-0,714;-0,54
"puissant";9,776;-0,235;-2,73;-0,667;-0,804;-0,609
"pucine";-2,852;-0,235;-2,73;71,42;-0,804;-0,609
"prouver";0,459;0,346;0,016;-0,593;-0,714;-0,54
"procès";-0,304;-0,832;0,008;11,7;-0,356;-0,269
"place";5,15;-1,25;-0,142;-0,444;-0,535;-0,405
